code;name;calories;protein;fat;carbo;fiber
2710009;Bean salad, yellow and/or green string beans;109;3,52;5;13;3,4
2710010;Peppers and onions, cooked, no added fat;37;1,06;0,12;8,38;1,5
2710011;Peppers and onions, cooked, fat added;59;1,04;2,66;8,14;1,5
2710012;Classic mixed vegetables, cooked, from restaurant;100;2,84;4,74;12,4;3,4
2710013;Classic mixed vegetables, frozen, cooked, no added fat;65;2,85;0,15;13;4,4
2710014;Classic mixed vegetables, canned, cooked, no added fat;46;2,11;0,65;8,84;2,6
2710015;Classic mixed vegetables, NS as to form, cooked;86;2,78;2,69;12,7;4,3
2710016;Classic mixed vegetables, frozen, cooked, fat added, NS as to fat type;86;2,78;2,69;12,7;4,3
2710017;Classic mixed vegetables, canned, cooked, fat added, NS as to fat type;68;2,06;3,18;8,59;2,5
2710018;Classic mixed vegetables, frozen, cooked with oil;89;2,77;3,05;12,7;4,3
2710019;Classic mixed vegetables, frozen, cooked with butter or margarine;83;2,78;2,33;12,7;4,3
2710020;Classic mixed vegetables, canned, cooked with oil;71;2,05;3,54;8,58;2,5
2710021;Classic mixed vegetables, canned, cooked with butter or margarine;64;2,07;2,83;8,59;2,5
2710022;Classic mixed vegetables, canned, reduced sodium, cooked, no added fat;44;1,95;0,45;9,19;2,4
2710023;Classic mixed vegetables, canned, reduced sodium, cooked, fat added, NS as to fat type;68;1,9;3,2;8,93;2,3
2710024;Classic mixed vegetables, canned, reduced sodium, cooked with oil;71;1,89;3,59;8,93;2,3
2710025;Classic mixed vegetables, canned, reduced sodium, cooked with butter or margarine;64;1,91;2,81;8,94;2,3
2710026;Peas and corn, cooked, no added fat;79;3,84;0,47;16,7;3,4
2710027;Peas and corn, cooked, fat added;100;3,74;3;16,2;3,3
2710028;Ratatouille;67;1,09;4,73;5,77;1,9
2710029;Vegetables, stew type, cooked, fat added;97;1,44;3,64;15,1;2
2710030;Vegetables, stew type, cooked, no added fat;69;1,49;0,18;15,7;2,1
2710031;Broccoli and cauliflower, cooked, no added fat;23;2,35;0,17;4,54;2,8
2710032;Broccoli and cauliflower, cooked, fat added;46;2,29;2,71;4,41;2,8
2710033;Broccoli, cauliflower and carrots, cooked, no added fat;28;1,76;0,34;5,59;3
2710034;Broccoli, cauliflower and carrots, cooked, fat added;50;1,72;2,9;5,43;2,9
2710035;Asian stir fry vegetables, cooked, no added fat;50;2,07;0,3;9,93;2,9
2710036;Asian stir fry vegetables, cooked, fat added;71;2,01;2,84;9,65;2,8
2710037;Jai, Monk's Food;60;4,25;1,86;7,72;1,7
2710038;Vegetable mixture, dried;328;17,4;8,88;49,2;18,5
2710039;Artichokes, stuffed;160;5,33;5,94;22,3;3,9
2710040;Green bean casserole;56;1,96;2,21;7,05;1,9
2710041;Green beans, cooked, Szechuan-style;106;2,54;6,96;8,37;3
2710042;Fried cauliflower;218;4,02;12,9;21,9;1,6
2710043;Chiles rellenos, cheese-filled;228;7,84;17,2;10,4;0,7
2710044;Chiles rellenos, filled with meat and cheese;230;9,01;17,2;9,72;0,7
2710045;Stuffed jalapeno pepper;241;8,82;15,9;16,5;2,5
2710046;Corn, scalloped or pudding;116;4,54;5,12;15;1,5
2710047;Fritter, corn;404;7,37;27,1;33,6;1,6
2710048;Fried eggplant;218;3,66;12,8;22,3;2
2710049;Eggplant dip;183;4,8;15;8,15;3,9
2710050;Eggplant parmesan casserole, regular;155;7,02;10,5;8,96;1,9
2710051;Eggplant with cheese and tomato sauce;90;6,16;4,84;6,34;2,2
2710052;Mushrooms, stuffed;288;10,7;15;27,7;3
2710053;Fried mushrooms;222;4,63;12,9;21,9;1,6
2710054;Fried okra;219;3,88;12,8;22,4;1,6
2710055;Fried onion rings;352;4,19;19,8;39,9;2,6
2710056;Pea salad;180;2,98;14;10,6;2,7
2710057;Pea salad with cheese;203;5;16;9,82;2,4
2710058;Fried summer squash, yellow or green;216;3,76;12,9;21,5;1,2
2710059;Squash, summer, casserole with tomato and cheese;85;3,48;4,32;8,87;1,4
2710060;Squash, summer, casserole, with rice and tomato sauce;83;2,32;1,66;14,9;1,1
2710061;Squash, summer, casserole, with cheese sauce;92;3,69;4,71;9,28;1,2
2710062;Squash, summer, souffle;125;4,65;8,94;6,87;0,7
2710063;Stew, vegetable;47;1,41;0,24;10,1;2,1
2710064;Chow mein or chop suey, meatless, no noodles;43;1,34;1,68;5,74;1,2
2710065;Vegetable tempura;239;3,81;15,8;20,4;1,6
2710066;Pakora;125;4,92;4,77;16,2;3,2
2710067;Vegetable curry;86;1,6;5,27;8,81;1,8
2710068;Vegetable curry with rice;103;2,03;3,27;16,5;1,3
2710069;Chow mein or chop suey, meatless, with noodles;117;2,98;5,05;15,7;2,1
2710070;Green beans, pickled;54;1,63;0,25;11;2,5
2710071;Beets, pickled;65;0,8;0,08;16,3;0,8
2710072;Celery, pickled;35;0,41;0,15;7,61;1,3
2710073;Relish, corn;111;1,7;0,91;25,7;1,5
2710074;Cauliflower, pickled;41;1,59;0,25;8,98;1,7
2710075;Cabbage, green, pickled;46;0,8;0,21;10,2;2,1
2710076;Cabbage, red, pickled;49;1,03;0,19;10,5;1,7
2710077;Kimchi;15;1,1;0,5;2,4;1,6
2710078;Pickles, dill;14;0,48;0,43;1,99;1
2710079;Relish, pickle;130;0,37;0,47;35,1;1,1
2710080;Pickles, sweet;91;0,58;0,41;21,2;1
2710081;Eggplant, pickled;41;0,81;0,16;9,74;2,5
2710082;Ginger root, pickled;20;0,33;0,1;4,83;2,6
2710083;Horseradish;48;1,18;0,69;11,3;3,3
2710084;Mushrooms, pickled;46;2,4;0,3;8,29;1,4
2710085;Mustard;69;4,25;3,38;5,3;4,3
2710086;Honey mustard dip;275;1,77;18;25,2;1
2710087;Okra, pickled;48;1,6;0,17;11;2,7
2710088;Olives, NFS;116;0,84;10,9;6,04;1,6
2710089;Olives, green;145;1,03;15,3;3,84;3,3
2710090;Olives, black;116;0,84;10,9;6,04;1,6
2710091;Olives, stuffed;141;1,15;12,9;4,96;4
2710092;Olive tapenade;282;0,73;30;4,17;1,8
2710093;Hot pepper sauce;12;1,29;0,76;0,8;0,6
2710094;Peppers, sweet, pickled;43;0,67;0,12;9,6;0,9
2710095;Peppers, hot, pickled;22;0,8;0,4;4,56;2,6
2710096;Peppers, jalapenos;26;0,86;0,38;5,53;2,7
2710097;Pickles, NFS;14;0,48;0,43;1,99;1
2710098;Pickles, fried;213;3,44;12,9;20,7;1,2
2710099;Radishes, pickled;34;0,56;0,1;7,68;1,3
2710100;Seaweed, pickled;54;2,91;0,42;11,4;0,6
2710101;Vegetables, pickled;46;0,94;0,21;10,2;1,6
2710102;Turnip, pickled;44;0,75;0,1;10,2;1,5
2710103;Wasabi paste;292;2,23;10,9;46,1;6,1
2710104;Zucchini, pickled;35;1;0,28;7,44;0,8
2710105;Soup, borscht;20;0,52;0,37;3,9;0,8
2710106;Soup, gazpacho;26;0,81;0,63;4,49;1
2710107;Soup, cream of mushroom;74;2,1;4,76;5,7;1,2
2710108;Soup, French onion;108;5,45;4,47;11,8;1,1
2710109;Soup, cream of vegetable;78;1,41;4,72;7,83;1,1
2710110;Soup, seaweed;37;3,73;1,87;1,52;0,2
2710111;Soup, vegetable, canned;38;1,12;0,4;7,62;1,2
2710112;Soup, vegetable, canned, reduced sodium;38;1,12;0,4;7,63;1,2
2710113;Soup, vegetable;27;0,84;0,45;5,08;1
2710114;Soup, minestrone;40;1,71;0,5;7,3;1,5
2710115;Soup, beef;47;3,28;2,05;4,04;0,8
2710116;Soup, vegetable, with meat;44;3,36;1,6;4,04;0,8
2710117;Baby Toddler vegetable, NFS;44;1,44;0,25;9,56;1,6
2710118;Baby Toddler carrots, Stage 1;26;0,8;0,1;6;1,7
2710119;Baby Toddler carrots, Stage 2;32;0,8;0,2;7,2;1,7
2710120;Baby Toddler squash, Stage 1;28;0,81;0,2;5,73;0,9
2710121;Baby Toddler squash, Stage 2;24;0,81;0,2;5,73;0,9
2710122;Baby Toddler sweet potatoes, Stage 1;57;1,1;0,1;13,2;1,5
2710123;Baby Toddler sweet potatoes, Stage 2;60;1,1;0,1;14;1,5
2710124;Baby Toddler green beans, Stage 1;24;1,2;0,1;5,8;1,9
2710125;Baby Toddler green beans, Stage 2;24;1,2;0,1;5,8;1,9
2710126;Baby Toddler beets;34;1,3;0,1;7,7;1,9
2710127;Baby Toddler multiple vegetables, Stage 2;44;1,44;0,25;9,56;1,6
2710128;Baby Toddler multiple vegetables, Stage 3;44;1,44;0,25;9,56;1,6
2710129;Baby Toddler vegetables, with grain;58;1,84;0,5;12;1,9
2710130;Baby Toddler vegetables and meat;64;2,95;1,08;11,2;1,8
2710131;Baby Toddler peas, Stage 1;50;3,27;0,43;8,36;2
2710132;Baby Toddler peas, Stage 2;50;3,27;0,43;8,36;2
2710133;Toddler meal, NFS;85;3,65;2,08;12,8;1
2710134;Toddler meal, meat and vegetables;77;3,49;3,34;8,33;1
2710135;Toddler meal, rice and vegetables;83;4,02;1,4;13,4;0,9
2710136;Toddler meal, pasta;101;4,08;2,18;16,1;0,8
2710137;Toddler meal, pasta and vegetables;78;3,02;1,41;13,5;1,1
2710138;Fried stuffed potatoes, Puerto Rican style;185;4,9;11,3;16,2;1,9
2710139;Green plantain with cracklings, Puerto Rican style;358;13,2;22,8;27;1,4
2710140;Ripe plantain meat pie, Puerto Rican style;315;12,8;20,2;22;2,1
2710141;Puerto Rican pasteles;213;7,08;13,2;17,4;2,2
2710142;Stuffed cabbage, with meat, Puerto Rican style;207;9,56;15,1;8,41;2,3
2710143;Stuffed cabbage, with meat and rice, Syrian dish, Puerto Rican style;84;3,14;2,95;11,1;1,8
2710144;Eggplant and meat casserole;96;7,11;5,53;4,67;1,5
2710145;Vegetable and fruit juice, 100% juice, with high vitamin C;46;0,3;0,01;11,2;-
2710146;Fruit and vegetable smoothie, with dairy;64;1,59;0,72;12,7;1
2710147;Fruit and vegetable smoothie, added protein;86;7,49;0,78;12,2;1,1
2710148;Fruit and vegetable smoothie, non-dairy;60;1,16;0,61;12,4;1
2710149;Fruit and vegetable smoothie, non-dairy, added protein;83;7,09;0,69;11,9;1,2
2710150;Fruit and vegetable smoothie, bottled;53;0,6;0,26;12,5;0,7
2710151;Fruit and vegetable smoothie, no dairy;63;1,09;0,37;13,8;1
2710152;Vegetable smoothie;89;2,75;6,63;5,84;2,8
2710153;Table fat, NFS;677;0,58;75,3;0,36;-
2710154;Butter, NFS;743;0,85;82,2;0,06;-
2710155;Butter, stick;743;0,85;82,2;0,06;-
2710156;Butter, tub;731;0,49;78,3;-;-
2710157;Butter, light;499;3,3;55,1;-;-
2710158;Margarine, NFS;579;0,17;65;0,82;-
2710159;Margarine, stick;717;0,16;80,7;0,7;-
2710160;Margarine, tub;533;0,17;59,8;0,86;-
2710161;Butter replacement, liquid;533;0,17;59,8;0,86;-
2710162;Margarine, light;346;0,33;37,9;1,22;-
2710163;Butter replacement, powder;373;2;1;89;-
2710164;Oil or table fat, NFS;789;0,29;87,7;0,18;-
2710165;Animal fat or drippings;841;2,23;92,2;-;-
2710166;Lard;902;-;100;-;-
2710167;Shortening, NS as to vegetable or animal;884;-;100;-;-
2710168;Ghee, clarified butter;876;0,28;99,5;-;-
2710169;Garlic sauce;683;1,43;74;2,87;0,3
2710170;Lemon-butter sauce;671;0,8;74;0,74;-
2710171;Hollandaise sauce;546;5,4;58;1,03;-
2710172;Sandwich spread;389;0,9;34;22,4;0,4
2710173;Tartar sauce;211;1;16,7;13,3;0,5
2710174;Horseradish sauce;503;1,09;50,9;10;1
2710175;Pesto sauce;580;8,61;59,2;5,67;1
2710176;Fry sauce;535;0,98;56,2;7,28;0,1
2710177;Sauce, NFS;109;1,59;5,67;12,7;0,2
2710178;Curry sauce;95;1,39;8,22;5,03;1,4
2710179;Honey butter;485;0,53;33,8;48,5;0,1
2710180;Vegetable oil, NFS;900;-;100;-;-
2710181;Almond oil;884;-;100;-;-
2710182;Coconut oil;895;-;99,1;0,84;-
2710183;Corn oil;900;-;100;-;-
2710184;Cottonseed oil;884;-;100;-;-
2710185;Flaxseed oil;884;0,11;100;-;-
2710186;Olive oil;900;-;100;-;-
2710187;Peanut oil;900;-;100;-;-
2710188;Canola oil;900;-;100;-;-
2710189;Safflower oil;900;-;100;-;-
2710190;Sesame oil;884;-;100;-;-
2710191;Soybean oil;900;-;100;-;-
2710192;Sunflower oil;900;-;100;-;-
2710193;Walnut oil;884;-;100;-;-
2710194;Wheat germ oil;884;-;100;-;-
2710195;Salad dressing, NFS, for salads;430;1,32;44,5;5,9;-
2710196;Salad dressing, NFS, for sandwiches;594;0,9;64,2;3,41;-
2710197;Blue or roquefort cheese dressing;484;1,37;51,1;4,77;0,4
2710198;Bacon and tomato dressing;326;1,8;35;2;0,2
2710199;Caesar dressing;542;2,17;57,8;3,3;0,5
2710200;Coleslaw dressing;404;0,85;34,5;22,4;-
2710201;French or Catalina dressing;419;0,87;39,1;18,8;2,4
2710202;Honey mustard dressing;464;0,87;40,8;23,3;0,4
2710203;Italian dressing, made with vinegar and oil;240;0,41;21,1;12,1;-
2710204;Mayonnaise, regular;680;0,96;74,8;0,57;-
2710205;Vegan mayonnaise;232;0,3;19,2;16;-
2710206;Russian dressing;355;0,69;26,2;31,9;0,7
2710207;Mayonnaise-type salad dressing;250;0,65;21,6;14,8;-
2710208;Avocado dressing;427;1,9;43,3;7,36;0,1
2710209;Creamy Italian dressing;268;0,55;24,6;11,2;-
2710210;Poppy seed dressing;399;0,92;33,3;23,7;0,3
2710211;Sesame dressing;443;3,1;45,2;8,6;1
2710212;Ranch dressing;430;1,32;44,5;5,9;-
2710213;Thousand Island dressing;379;1,09;35,1;14,6;0,8
2710214;Fruit dressing;219;2,51;18;12,4;0,1
2710215;Salad dressing, light, NFS;160;1,5;14;7;-
2710216;Blue or roquefort cheese dressing, light;300;1,44;26,1;15,2;1,1
2710217;Creamy Italian dressing, light;111;0,56;7,78;9,54;-
2710218;French or Catalina dressing, light;222;0,58;11,5;31,2;1,5
2710219;Caesar dressing, light;110;0,3;4,4;18,6;0,1
2710220;Mayonnaise, light;238;0,37;22,2;9,23;-
2710221;Mayonnaise, reduced fat,  with olive oil;361;0,37;40;-;-
2710222;Mayonnaise-type salad dressing, light;158;0,65;10;16,4;-
2710223;Honey mustard dressing, light;207;0,98;10;28,3;0,8
2710224;Italian dressing, light;102;0,39;6,68;9,99;-
2710225;Ranch dressing, light;160;1,5;14;7;-
2710226;Sesame dressing, light;102;0,39;6,68;9,99;-
2710227;Thousand Island dressing, light;195;0,83;11,3;24,1;1,2
2710228;Korean dressing or marinade;348;3,17;31,4;12,7;0,5
2710229;Blue or roquefort cheese dressing, fat free;115;1,52;1,01;25,6;1,8
2710230;Caesar dressing, fat free;131;1,47;0,23;30,7;0,2
2710231;Creamy Italian dressing, fat free;56;1,03;1,14;10,4;0,5
2710232;French or Catalina dressing, fat free;132;0,2;0,27;32,1;2,2
2710233;Honey mustard dressing, fat free;169;1,07;1,47;38,4;1,2
2710234;Italian dressing, fat free;47;0,97;0,87;8,75;0,6
2710235;Mayonnaise, fat free;64;0,2;-;15,8;2
2710236;Ranch dressing, fat free;107;1,4;2,7;20;-
2710237;Salad dressing, fat free, NFS;107;1,4;2,7;20;-
2710238;Thousand Island dressing, fat free;132;0,55;1,45;29,3;3,3
2710239;Bacon, for use with vegetables;468;33,9;35,1;1,7;-
2710240;Ham, for use with vegetables;117;18;4,39;1,57;-
2710241;Beef, for use with vegetables;191;32,4;6,82;-;-
2710242;Chicken, for use with vegetables;164;26,8;6,36;-;-
2710243;Cream sauce, for use with vegetables;175;0,83;14,2;10,6;0,1
2710244;Cheese sauce, for use with vegetables;120;4,69;6,8;9,62;0,1
2710245;Gravy, for use with vegetables;57;0,31;1,05;11,2;0,1
2710246;Soy based sauce, for use with vegetables;89;1,65;0,15;20,1;0,2
2710247;Tomato sauce, for use with vegetables;104;0,48;6,15;12,1;0,6
2710248;Avocado, for use on a sandwich;160;2;14,7;8,53;6,7
2710249;Cucumber, for use on a sandwich;16;0,62;0,18;2,95;0,5
2710250;Lettuce, for use on a sandwich;20;0,92;0,1;3,69;1,3
2710251;Mushrooms, for use on a sandwich;31;2,9;0,35;4,13;1,7
2710252;Onions, for use on a sandwich;38;0,86;0,08;8,46;1,7
2710253;Pepper, for use on a sandwich;27;0,81;0,12;5,72;1
2710254;Spinach, for use on a sandwich;27;2,85;0,62;2,41;1,6
2710255;Tomatoes, for use on a sandwich;20;0,82;0,31;4,04;1,2
2710256;Bacon, for use on a sandwich;494;39,4;36,2;2,01;-
2710257;Sugar, NFS;401;-;0,32;99,6;-
2710258;Sugar, white, granulated or lump;401;-;0,32;99,6;-
2710259;Sugar, white, confectioner's, powdered;389;-;-;99,8;-
2710260;Sugar, brown;380;0,12;-;98,1;-
2710261;Sugar, cinnamon;390;0,28;0,38;98,3;3,7
2710262;Sugar substitute and sugar blend;399;-;0,31;99,4;-
2710263;Sugar substitute, sucralose, powder;336;-;-;91,2;-
2710264;Sugar substitute, stevia, powder;-;-;-;100;-
2710265;Sugar substitute, stevia, liquid;51;0,8;-;12;0,7
2710266;Sugar substitute, monk fruit, powder;-;-;-;100;-
2710267;Sugar substitute, powder, NFS;349;0,66;-;90,1;-
2710268;Sugar substitute, liquid, NFS;51;0,8;-;12;0,7
2710269;Sugar substitute, saccharin, powder;360;0,94;-;89,1;-
2710270;Sugar substitute, saccharin, liquid;8;0,02;-;2,05;-
2710271;Sugar substitute, aspartame, powder;365;2,17;-;89,1;-
2710272;Syrup, NFS;265;-;0,1;69,6;-
2710273;Pancake syrup;265;-;0,1;69,6;-
2710274;Corn syrup;283;-;0,2;76,8;-
2710275;Blueberry syrup;341;-;-;85,1;0,1
2710276;Chocolate syrup;269;-;-;67,2;-
2710277;Chocolate syrup, light;153;1,4;0,97;34,6;-
2710278;Simple syrup;184;-;0,15;45,6;-
2710279;Strawberry drink syrup;261;-;0,02;65,1;-
2710280;Pancake syrup, light;165;-;-;44,6;-
2710281;Honey;304;0,3;-;82,4;0,2
2710282;Agave liquid sweetener;310;0,09;0,45;76,4;0,2
2710283;Molasses;290;-;0,1;74,7;-
2710284;Topping, butterscotch or caramel;216;1,21;-;57;-
2710285;Topping, chocolate;350;4,6;8,9;62,9;2,8
2710286;Topping, fruit;254;0,2;0,1;66,3;0,7
2710287;Topping, marshmallow;322;0,8;0,3;79;0,1
2710288;Topping, nuts and syrup;448;4,5;22;58,1;2,3
2710289;Chocolate hazelnut spread;539;5,41;29,7;62,4;5,4
2710290;Icing, chocolate;397;1,1;17,6;63,2;0,9
2710291;Icing, white;418;-;16,2;67,9;-
2710292;Caramel dip, regular;295;1,16;12,3;48,5;-
2710293;Caramel dip, light;216;1,21;-;57;-
2710294;Chocolate dip;393;3,33;13,2;65,3;2
2710295;Dessert dip;249;6,01;15;22,5;-
2710296;Sweet and sour sauce;154;0,27;0,02;38,2;0,1
2710297;Dessert sauce;150;0,09;7,95;19,5;-
2710298;Duck sauce;245;0,36;0,13;60,7;0,6
2710299;Jam or jelly, NFS;261;0,18;0,03;67,1;1
2710300;Jelly;266;0,15;0,02;70;1
2710301;Jam;278;0,37;0,07;68,9;1,1
2710302;Fruit butter;173;0,39;0,3;42,5;1,5
2710303;Marmalade;246;0,3;-;66,3;0,7
2710304;Jam or jelly, sugar free;121;0,55;-;29,6;2,2
2710305;Jam or jelly, reduced sugar;151;-;0,1;37,6;1,5
2710306;Jam or jelly, fruit juice sweetened;212;-;-;52,9;0,9
2710307;Guava paste;292;0,1;0,27;72,6;1,1
2710308;Sweet potato paste;305;0,49;0,34;75,1;0,9
2710309;Bean paste, sweetened;226;6,22;0,47;50;5,3
2710310;Gelatin dessert;60;1,22;-;14,2;-
2710311;Gelatin dessert with fruit;56;1,1;0,01;13,3;0,2
2710312;Gelatin salad with vegetables;61;1,47;0,02;14;0,7
2710313;Gelatin dessert, sugar free;20;0,83;-;4,22;-
2710314;Gelatin dessert, sugar free, with fruit;22;0,77;0,01;4,86;0,2
2710315;Yokan;133;2,4;0,24;30,6;2
2710316;Haupia;274;1,98;20,4;23,5;2
2710317;Italian Ice;128;0,4;-;32,6;-
2710318;Italian Ice, no sugar added;24;-;-;5,92;-
2710319;Popsicle, NFS;79;-;0,24;19,2;-
2710320;Popsicle;79;-;0,24;19,2;-
2710321;Popsicle, no sugar added;24;-;-;5,92;-
2710322;Freezer pop;79;-;0,24;19,2;-
2710323;Snow cone;128;0,4;-;32,6;-
2710324;Snow cone, no sugar added;24;-;-;5,92;-
2710325;Candy, NFS;429;1,95;8,26;86,6;0,9
2710326;Almonds, chocolate covered candy;560;13;38,8;44;6,4
2710327;Chocolate candy, other, NFS;535;7,65;29,7;59,4;3,4
2710328;Chocolate candy;535;7,65;29,7;59,4;3,4
2710329;Chocolate candy with nuts, other, NFS;545;11;33,7;51,8;4,4
2710330;Chocolate candy with nuts;545;11;33,7;51,8;4,4
2710331;Chocolate candy with cereal;511;7,64;29,4;59,7;3,3
2710332;Chocolate candy, cookie filled;510;5,71;25,4;64,7;1
2710333;Chocolate chips;480;4,2;30;63,9;5,9
2710334;Candy, sprinkles;473;-;15,3;84,7;-
2710335;Dark chocolate candy, other, NFS;550;5,09;32,2;60;7,2
2710336;Dark chocolate candy;550;5,09;32,2;60;7,2
2710337;Dark chocolate candy with nuts, other, NFS;560;8,26;36,3;52,2;7,9
2710338;Dark chocolate candy with nuts;560;8,26;36,3;52,2;7,9
2710339;White chocolate candy;539;5,87;32,1;59,2;0,2
2710340;Chocolate candy, fudge;396;1,72;7,93;79,4;0,8
2710341;Chocolate candy, caramel filled;474;6,43;21;66,4;2
2710342;Chocolate candy, caramel filled with nuts;484;7,42;23,1;63,6;2,5
2710343;Chocolate candy, coconut filled;500;5,44;27,8;56,9;4,1
2710344;Chocolate candy, cream filled;366;2,2;9,3;80,4;2,1
2710345;Chocolate candy, nougat filled;446;3,3;15;74,5;1,2
2710346;Chocolate candy, nougat filled with nuts;483;6,46;22,7;63,2;2,2
2710347;Chocolate candy, peanut butter filled;487;7,82;24,7;64,1;2,8
2710348;Chocolate candy with dried fruit;390;4,1;14,8;68,4;3,1
2710349;Chocolate candy, sugar free;590;12,4;43,3;37,7;3,5
2710350;Candy, non chocolate, other, NFS;394;0,05;1,13;95,7;-
2710351;Ladoo, round ball;411;6,92;22,2;46,7;4
2710352;Candy, licorice;396;-;-;98,9;0,1
2710353;Candy, marshmallow;318;1,8;0,2;81,3;0,1
2710354;Candy, caramel;384;3,1;5,7;82,4;-
2710355;Candy, nougat with nuts;444;8,38;13,3;72,6;3,6
2710356;Peanuts, chocolate covered candy;556;14,3;37,7;44,1;5,4
2710357;Candy, peanut brittle;486;7,57;19;71,2;2,5
2710358;Candy, mint;394;-;0,1;98,3;-
2710359;Candy, gummy;396;-;-;98,9;0,1
2710360;Candy, hard;394;-;0,2;98;-
2710361;Candy, lollipop;394;-;0,2;98;-
2710362;Cough drops;394;-;0,1;98,3;-
2710363;Candy, cotton;401;-;0,32;99,6;-
2710364;Candy, fruit flavored pieces;400;0,1;2,28;94,4;-
2710365;Chocolate candy, candy shell;492;4,33;21,1;71,2;2,8
2710366;Chocolate candy, candy shell with nuts;506;11;25,4;60,2;3,4
2710367;Candy, fruit snacks;371;0,1;3;85,8;-
2710368;Candy, fruit leather;371;0,1;3;85,8;-
2710369;Candy, taffy;390;0,2;4,12;87,9;-
2710370;Candy, non chocolate, sugar free;394;-;-;98,6;-
2710371;Chewing gum;360;-;0,3;96,7;2,4
2710372;Chewing gum, sugar free;268;-;0,4;94,8;2,4
2710373;Coffee, NS as to type;1;0,12;0,02;-;-
2710374;Coffee, NS as to brewed or instant;1;0,12;0,02;-;-
2710375;Coffee, brewed;1;0,12;0,02;-;-
2710376;Coffee, brewed, blend of regular and decaffeinated;-;0,11;0,01;-;-
2710377;Coffee, Turkish;27;0,11;0,04;6,47;-
2710378;Coffee, espresso;9;0,12;0,18;1,67;-
2710379;Coffee, espresso, decaffeinated;9;0,1;0,18;1,69;-
2710380;Coffee, brewed, flavored;1;0,12;0,02;-;-
2710381;Coffee, Cuban;34;0,11;0,19;7,84;-
2710382;Coffee, macchiato;23;1,18;0,83;2,71;-
2710383;Coffee, macchiato, sweetened;40;1,13;0,8;6,89;-
2710384;Coffee, cafe con leche;40;1,67;1,13;5,63;-
2710385;Coffee, cafe con leche, decaffeinated;40;1,69;1,15;5,7;-
2710386;Coffee, Latte;43;2,81;1,61;4,35;-
2710387;Coffee, Latte, nonfat;30;2,87;0,1;4,37;-
2710388;Coffee, Latte, with non-dairy milk;28;0,97;1,36;2,81;0,1
2710389;Coffee, Latte, flavored;55;2,72;1,57;7,49;-
2710390;Coffee, Latte, nonfat, flavored;42;2,78;0,1;7,51;-
2710391;Coffee, Latte, with non-dairy milk, flavored;40;0,94;1,33;5,99;0,1
2710392;Coffee, Latte, decaffeinated;43;2,82;1,62;4,37;-
2710393;Coffee, Latte, decaffeinated, nonfat;30;2,88;0,1;4,39;-
2710394;Coffee, Latte, decaffeinated, with non-dairy milk;28;0,97;1,37;2,82;0,1
2710395;Coffee, Latte, decaffeinated, flavored;55;2,73;1,57;7,53;-
2710396;Coffee, Latte, decaffeinated, nonfat, flavored;42;2,79;0,1;7,54;-
2710397;Coffee, Latte, decaffeinated, with non-dairy milk, flavored;40;0,94;1,33;6,01;0,1
2710398;Frozen coffee drink;68;1,56;0,93;13,4;-
2710399;Frozen coffee drink, nonfat;61;1,59;0,1;13,4;-
2710400;Frozen coffee drink, with non-dairy milk;60;0,54;0,8;12,5;-
2710401;Frozen coffee drink, with whipped cream;83;1,58;2,77;12,9;-
2710402;Frozen coffee drink, nonfat, with whipped cream;76;1,61;1,98;12,9;-
